date,SHEC.ci,CFAC.ci,CIEC.ci,SIVC.ci,UNXC.ci,SDSC.ci,BOAB.bj,ONTBF.bf,SLBC.ci,SNTS.sn
2015-04-23,1178.0,,3240.0,2320.0,2920.0,2800.0,5300.0,8095.0,,24205.0
2015-04-24,1178.0,,3223.0,2350.0,2960.0,2780.0,5661.0,8000.0,,24500.0
2015-04-28,1160.0,660.0,3050.0,,3000.0,2800.0,6250.0,8200.0,185000.0,24315.0
2015-04-05,1130.0,742.0,2950.0,,3500.0,2800.0,,8000.0,,23300.0
2015-06-05,1128.0,685.0,3000.0,2350.0,3920.0,2761.0,,8295.0,192990.0,23800.0
2015-11-05,1140.0,640.0,3125.0,2305.0,3800.0,2800.0,6000.0,8200.0,,23500.0
2015-12-05,1140.0,,,2270.0,3600.0,2800.0,5725.0,8220.0,,23500.0
2015-05-13,1140.0,640.0,3250.0,2280.0,3540.0,2800.0,,8300.0,,23505.0
2015-05-14,1140.0,640.0,3250.0,2280.0,3540.0,2800.0,,4150.0,,23505.0
2015-05-15,1140.0,,3250.0,2293.0,3680.0,2800.0,5500.0,8290.0,,23600.0
2015-05-18,1140.0,,3200.0,2290.0,3600.0,,5475.0,8300.0,,23600.0
2015-05-19,1140.0,640.0,3150.0,2270.0,3500.0,2800.0,5475.0,8300.0,,23600.0
2015-05-21,1150.0,640.0,3150.0,,3800.0,2940.0,5550.0,8505.0,180000.0,23600.0
2015-05-22,1140.0,,3300.0,,4000.0,3000.0,5550.0,8500.0,185000.0,23670.0
2015-05-25,1140.0,,3299.75,,4000.0,3000.0,5550.0,4250.0,185000.0,23670.0
2015-05-26,1140.0,,3300.0,2250.0,4000.0,,,8590.0,,23600.0
2015-05-27,1100.0,,3500.0,2082.0,4300.0,3000.0,5685.0,8800.0,185500.0,23600.0
2015-05-28,1140.0,653.0,3350.0,2080.0,4620.0,3020.0,5650.0,8500.0,185500.0,23600.0
2015-05-29,1140.0,660.0,3450.0,2000.0,4966.0,3220.0,,8700.0,,23645.0
2015-01-06,1140.0,650.0,3500.0,1950.0,4966.0,,5550.0,8200.0,,23700.0
2015-02-06,1140.0,,3450.0,1950.0,5200.0,3300.0,5550.0,8800.0,,24000.0
2015-03-06,1140.0,670.0,3445.0,,5200.0,3540.0,5550.0,8700.0,,24200.0
2015-04-06,1140.0,670.0,3445.0,1940.0,5338.0,,5500.0,8600.0,,24200.0
2015-05-06,1140.0,,3500.0,1900.0,5338.0,3560.0,5550.0,8550.0,185500.0,24800.0
2015-08-06,1120.0,675.0,3750.0,,5131.0,3600.0,5750.0,8500.0,186000.0,24200.0
2015-09-06,1140.0,,3975.0,,5515.0,3870.0,5900.0,8395.0,,24200.0
2015-10-06,1140.0,720.0,3925.0,1900.0,5928.0,3870.0,5550.0,8400.0,,24150.0
2015-11-06,1140.0,,3650.0,1900.0,6200.0,3870.0,5550.0,8390.0,198000.0,24005.0
2015-12-06,1160.0,675.0,3500.0,1900.0,6200.0,3960.0,5550.0,8300.0,,24000.0
2015-06-15,1160.0,,3500.0,1940.0,6650.0,4250.0,5134.0,8350.0,,24000.0
2015-06-16,1160.0,,3500.0,1940.0,6800.0,4040.0,,8890.0,193950.0,23500.0
2015-06-17,1180.0,,3763.0,1940.0,6360.0,4040.0,5250.0,8600.0,,23760.0
2015-06-19,1180.0,,3500.0,1760.0,5700.0,3922.0,5550.0,8600.0,185000.0,23500.0
2015-06-22,1180.0,,3625.0,1760.0,5600.0,,5550.0,8700.0,185000.0,23500.0
2015-06-23,1180.0,650.0,3500.0,1760.0,5400.0,3934.0,5750.0,8900.0,184990.0,23350.0
2015-06-24,1182.0,640.0,3405.0,1760.0,5400.0,3464.0,,9000.0,180000.0,23595.0
2015-06-25,1200.0,645.0,3650.0,1760.0,5400.0,,5750.0,9000.0,180000.0,23700.0
2015-06-26,1200.0,645.0,3700.0,1760.0,5400.0,3400.0,,9500.0,178500.0,23700.0
2015-06-29,1202.0,645.0,3750.0,1850.0,5400.0,3420.0,5750.0,9450.0,,24000.0
2015-06-30,1202.0,645.0,3750.0,1901.0,5200.0,3677.0,,9435.0,178500.0,24000.0
2015-02-07,1240.0,,3900.0,1930.0,5400.0,4000.0,5750.0,9350.0,178000.0,24000.0
2015-03-07,1300.0,,3750.0,1930.0,5400.0,4000.0,,9415.0,,23950.0
2015-06-07,1300.0,,3750.0,1930.0,5400.0,3998.0,5750.0,9390.0,178000.0,24300.0
2015-07-07,1300.0,,,1900.0,5500.0,3990.0,5550.0,9300.0,,24800.0
2015-08-07,1300.0,,3825.0,1900.0,5400.0,,,9355.0,,24315.0
2015-09-07,1300.0,,3800.0,1900.0,5500.0,3960.0,5600.0,9700.0,178500.0,24795.0
2015-07-13,1310.0,,3800.0,1911.0,5500.0,3900.0,5600.0,9895.0,178000.0,24360.0
2015-07-14,1310.0,,3800.0,1911.0,5500.0,3900.0,5600.0,4947.5,178000.0,24360.0
2015-07-15,1310.0,,3830.0,,5400.0,3800.0,5750.0,9300.0,175000.0,24505.0
2015-07-16,1330.0,660.0,3825.0,2040.0,5500.0,3700.0,5625.0,9850.0,175000.0,25005.0
2015-07-17,1330.0,660.0,3825.0,2040.0,5500.0,3700.1,5625.25,4925.0,175000.0,25005.0
2015-07-20,1330.0,660.0,3825.0,2000.0,5600.0,3710.0,5965.0,9700.0,175000.0,25000.0
2015-07-21,1330.0,,3875.0,2001.0,5600.0,,,9550.0,,25000.0
2015-07-22,1330.0,,3925.0,2010.0,5500.0,3710.0,5601.0,9550.0,175000.0,25100.0
2015-07-23,1307.0,,3900.0,2000.0,5500.0,3710.0,5601.0,10265.0,174500.0,25500.0
2015-07-24,1330.0,,3975.0,2000.0,5400.0,3960.0,,11030.0,172000.0,26800.0
2015-07-27,1330.0,660.0,3950.0,2028.0,5400.0,3700.0,5610.0,11855.0,171000.0,28810.0
2015-07-28,1330.0,,3950.0,2150.0,5400.0,,5601.0,12500.0,170000.0,28250.0
2015-07-29,1340.0,,4166.0,2028.0,5400.0,,5650.0,12500.0,,28000.0
2015-07-30,1340.0,,4118.0,2100.0,5200.0,3700.0,5738.0,12700.0,170000.0,28000.0
2015-07-31,1370.0,693.0,3955.0,2258.0,5000.0,3700.0,5965.0,12690.0,170000.0,28000.0
2015-03-08,1340.0,693.0,3950.0,2300.0,5200.0,3700.0,5965.0,12445.0,168000.0,27600.0
2015-04-08,1340.0,,4000.0,2310.0,5200.0,,5965.0,12785.0,169000.0,27605.0
2015-05-08,1330.0,,4000.0,2300.0,5400.0,3700.0,,12710.0,,27600.0
2015-06-08,1340.0,,3975.0,2280.0,5500.0,3700.0,6000.0,12600.0,170000.0,27300.0
2015-07-08,1340.0,,3975.0,2280.0,5500.0,3700.0,6000.0,6300.0,170000.0,27300.0
2015-10-08,1350.0,693.0,4000.0,2280.0,5490.0,3700.0,6011.0,12785.0,170000.0,27500.0
2015-11-08,1360.0,,3950.0,,5490.0,3700.0,6350.0,12700.0,170000.0,27400.0
2015-12-08,1380.0,,4000.0,2200.0,5580.0,3600.0,,12700.0,170000.0,27000.0
2015-08-13,1400.0,701.0,4150.0,2100.0,5580.0,,6250.0,12700.0,170000.0,27000.0
2015-08-14,1400.0,,4050.0,2050.0,5520.0,3700.0,6450.0,12700.0,170000.0,27000.0
2015-08-17,1380.0,,4050.0,2050.0,5540.0,,6403.0,12350.0,170000.0,27000.0
2015-08-18,1360.0,705.0,4150.0,,5500.0,3960.0,6450.0,12050.0,170000.0,26500.0
2015-08-19,1380.0,750.0,4050.0,2050.0,5520.0,3700.0,6403.0,12000.0,170000.0,26505.0
2015-08-20,1380.0,725.0,4175.0,2050.0,5502.0,3700.0,,12000.0,170000.0,26500.0
2015-08-21,1330.0,702.0,4001.0,2050.0,5520.0,3720.0,6300.0,11600.0,169000.0,26000.0
2015-08-24,1350.0,735.0,4100.0,2001.0,5520.0,3800.0,6300.0,11995.0,,25605.0
2015-08-25,1350.0,735.0,4100.0,2050.0,5500.0,3800.0,,12000.0,,25200.0
2015-08-26,1360.0,730.0,4100.0,2050.0,5500.0,3800.0,6300.0,12000.0,168995.0,25200.0
2015-08-27,1360.0,,4050.0,1920.0,5440.0,,6335.0,12400.0,168000.0,25600.0
2015-08-28,1352.0,,4050.0,,5420.0,3800.0,6350.0,12005.0,,25720.0
2015-08-31,1420.0,725.0,4075.0,2000.0,5520.0,3710.0,6375.0,11800.0,168000.0,25500.0
2015-01-09,1420.0,725.0,4200.0,2000.0,5500.0,3800.0,6400.0,11795.0,170000.0,25200.0
2015-02-09,1460.0,730.0,4200.0,2050.0,5520.0,3800.0,6400.0,12000.0,169995.0,25000.0
2015-03-09,1430.0,,4150.0,2050.0,5520.0,3800.0,6303.0,11990.0,170000.0,24805.0
2015-07-09,1430.0,,4225.0,2050.0,5500.0,3800.0,6200.0,12700.0,170000.0,24825.0
2015-08-09,1420.0,740.0,4200.0,2050.0,5400.0,3710.0,6190.0,13000.0,168000.0,25000.0
2015-09-09,1400.0,730.0,4100.0,2050.0,5440.0,3800.0,6100.0,12995.0,170000.0,25000.0
2015-10-09,1410.0,730.0,4175.0,2050.0,5440.0,3800.0,6150.0,13000.0,170000.0,24995.0
2015-11-09,1428.0,730.0,4101.0,,5440.0,3800.0,6175.0,13000.0,169000.0,25000.0
2015-09-14,1460.0,,4250.0,2160.0,5500.0,3820.0,6175.0,13000.0,170000.0,24995.0
2015-09-15,1428.0,,,2050.0,5500.0,3900.0,6175.0,13300.0,169000.0,25000.0
2015-09-16,1430.0,730.0,4200.0,2160.0,5900.0,3850.0,6250.0,12800.0,169000.0,25160.0
2015-09-17,1460.0,700.0,4050.0,2150.0,5458.0,3860.0,6250.0,11840.0,169000.0,25400.0
2015-09-18,1460.0,,4100.0,,5860.0,3900.0,6225.0,11130.0,170000.0,25550.0
2015-09-21,1440.0,,4055.0,,5800.0,3900.0,6251.0,10950.0,,25550.0
2015-09-22,1440.0,,4050.0,2150.0,6060.0,3900.0,6300.0,10995.0,170000.0,25550.0
2015-09-25,1440.0,,4050.0,2050.0,5500.0,3900.0,6350.0,12685.0,169995.0,25700.0
2015-09-28,1440.0,730.0,4050.0,1950.0,5600.0,4000.0,6300.0,13600.0,169990.0,25950.0
2015-09-29,1440.0,730.0,4050.0,2050.0,5701.0,3900.0,6350.0,13000.0,169000.0,25800.0
2015-09-30,1440.0,730.0,4075.0,2050.0,6128.0,,6350.0,13000.0,168000.0,25900.0
2015-01-10,1402.0,750.0,4075.0,2050.0,6587.0,,6250.0,13020.0,168990.0,25950.0
2015-02-10,1420.0,740.0,4100.0,2050.0,6600.0,3900.0,6250.0,13300.0,168500.0,26400.0
2015-05-10,1421.0,,4075.0,2050.0,6399.0,,6250.0,13000.0,170000.0,26500.0
2015-06-10,1450.0,750.0,4050.0,2100.0,6000.0,,6350.0,13000.0,170000.0,26400.0
2015-07-10,1450.0,,4050.0,2100.0,6178.0,,6250.0,13000.0,168500.0,26400.0
2015-09-10,1420.0,751.0,4075.0,2100.0,5799.0,3900.0,,12995.0,168000.0,26400.0
2015-12-10,1440.0,,4050.0,2100.0,5759.0,3902.0,6200.0,13000.0,168500.0,26060.0
2015-10-13,1430.0,807.0,4025.0,2050.0,5800.0,4000.0,6205.0,13015.0,,26060.0
2015-10-14,1420.0,868.0,4100.0,2100.0,5900.0,3920.0,6250.0,13600.0,168000.0,26000.0
2015-10-15,1450.0,880.0,4175.0,,5880.0,,6250.0,13400.0,,26400.0
2015-10-16,1420.0,880.0,4175.0,2100.0,5700.0,,6250.0,13500.0,,26315.0
2015-10-19,1420.0,900.0,4175.0,2100.0,5700.0,4180.0,6250.0,13200.0,164000.0,26300.0
2015-10-20,1420.0,,4175.0,,,4440.0,6250.0,13200.0,164100.0,26150.0
2015-10-21,1420.0,,4461.0,2200.0,5799.0,4200.0,6250.0,13100.0,,26250.0
2015-10-22,1421.0,900.0,4500.0,2190.0,5800.0,4210.0,,13100.0,167000.0,26500.0
2015-10-23,1430.0,,4250.0,2200.0,5900.0,4210.0,6250.0,13200.0,168000.0,26010.0
2015-10-26,1421.0,900.0,4251.0,2200.0,5800.0,4240.0,6300.0,13150.0,,26100.0
2015-10-27,1420.0,900.0,4260.0,2035.0,5900.0,4240.0,6300.0,13105.0,,26010.0
2015-10-28,1420.0,900.0,4500.0,2035.0,5710.0,4400.0,6300.0,13150.0,165005.0,26150.0
2015-10-29,1450.0,900.0,4320.0,2010.0,5800.0,4301.0,,13160.0,165500.0,26105.0
2015-10-30,1450.0,900.0,4325.0,,5720.0,4360.0,6300.0,13150.0,168000.0,26010.0
2015-02-11,1500.0,900.0,4250.0,1940.0,5621.0,4501.0,6325.0,13000.0,168000.0,26000.0
2015-03-11,1500.0,,4000.0,1960.0,5799.0,4670.0,6300.0,12950.0,175000.0,26000.0
2015-04-11,1500.0,,3988.0,1940.0,5800.0,4600.0,6300.0,12800.0,180000.0,26050.0
2015-05-11,1548.0,905.0,3900.0,,5800.0,4800.0,6250.0,13350.0,185000.0,26000.0
2015-09-11,1548.0,905.0,3906.0,2000.0,5701.0,5160.0,6251.0,13000.0,,26110.0
2015-11-11,1548.0,,3905.0,2000.0,5701.0,5150.0,6250.0,13000.0,183600.0,26200.0
2015-12-11,1500.0,,3900.0,2000.0,5779.0,5156.0,6300.0,12900.0,183600.0,26150.0
2015-11-16,1548.0,910.0,3850.0,2000.0,5401.0,5140.0,6250.0,12600.0,,26155.0
2015-11-17,1503.0,906.0,3845.0,2000.0,5700.0,5200.0,6000.0,12850.0,182000.0,26155.0
2015-11-18,1500.0,905.0,3750.0,2000.0,5600.0,5160.0,6000.0,12400.0,190000.0,26150.0
2015-11-19,1504.0,905.0,3750.0,2000.0,5600.0,5300.0,6050.0,12500.0,190000.0,26200.0
2015-11-20,1520.0,900.0,3838.0,2000.0,5500.0,5200.0,6250.0,12400.0,,28000.0
2015-11-23,1504.0,851.0,3838.0,2000.0,5500.0,,6250.0,12300.0,190000.0,27000.0
2015-11-24,1530.0,,3800.0,2000.0,5500.0,5300.0,6250.0,12200.0,,26500.0
2015-11-25,1510.0,900.0,3798.0,2050.0,5500.0,,6700.0,12200.0,,26600.0
2015-11-27,1512.0,905.0,3775.0,2200.0,5400.0,,,12900.0,204000.0,26500.0
2015-01-12,1514.0,905.0,3600.0,2050.0,5400.0,5200.0,6500.0,12500.0,,26550.0
2015-02-12,1540.0,,3600.0,2000.0,5600.0,5540.0,6550.0,12700.0,205000.0,26395.0
2015-03-12,1500.0,905.0,3550.0,2100.0,5300.0,5400.0,6550.0,12500.0,199995.0,26600.0
2015-04-12,1500.0,905.0,3600.0,2000.0,5600.0,,6550.0,12500.0,200000.0,26600.0
2015-07-12,1613.0,906.0,3600.0,1950.0,5480.0,5400.0,6550.0,12995.0,200000.0,26500.0
2015-08-12,1720.0,910.0,3600.0,2000.0,5480.0,5400.0,6550.0,12830.0,,26650.0
2015-10-12,1710.0,908.0,3500.0,1940.0,5280.0,5300.0,6500.0,12450.0,190000.0,26100.0
2015-12-14,1710.0,910.0,3433.0,1950.0,5320.0,5000.0,6500.0,12220.0,189995.0,26000.0
2015-12-18,1582.0,910.0,3475.0,1940.0,5600.0,,6325.0,12000.0,,25100.0
2015-12-22,1500.0,,3525.0,1950.0,5660.0,5400.0,6325.0,13000.0,179500.0,25400.0
2015-12-23,1388.0,910.0,3500.0,1940.0,5660.0,5560.0,,12900.0,180000.0,25000.0
2015-12-24,1387.5,910.0,3500.0,1940.0,,5559.9,,6450.0,180000.0,25000.0
2015-12-25,1387.5,910.0,3500.0,1940.0,,5559.9,,6450.0,180000.0,25000.0
2015-12-28,1370.0,900.0,3750.0,1950.0,5600.0,5880.0,6325.0,12990.0,180000.0,25500.0
2015-12-29,1388.0,,3469.0,1950.0,5600.0,5900.0,6500.0,13500.0,190000.0,25100.0
2014-02-01,1220.0,,3000.0,,1580.0,3200.0,3008.0,6100.0,,20050.0
2014-03-01,1220.0,,3000.0,1595.0,1576.0,3200.0,3008.0,6100.0,,20100.0
2014-06-01,1312.0,392.0,3000.0,,1576.0,3210.0,3008.0,6095.0,,20100.0
2014-07-01,1312.0,392.0,2975.0,1700.0,,3200.0,3008.0,6100.0,,20500.0
2014-08-01,1312.0,393.0,2818.0,1700.0,1680.0,3200.0,3010.0,6100.0,200000.0,20500.0
2014-09-01,1260.0,,2750.0,1700.0,,3200.0,3010.0,6100.0,200000.0,20300.0
2014-01-14,1210.0,,2613.0,1800.0,1660.0,,3000.0,6105.0,,20500.0
2014-01-15,1210.0,,2500.0,,,,,6105.0,200500.0,21005.0
2014-01-16,1200.0,394.0,2540.0,1800.0,1660.0,3200.0,3000.0,6200.0,200500.0,21500.0
2014-01-17,1210.0,,2550.0,1828.0,,3200.0,,6195.0,,22000.0
2014-01-20,1200.0,,2500.0,1850.0,1660.0,,3000.0,6195.0,,22965.0
2014-01-21,1200.0,,2625.0,1989.0,1660.0,3200.0,3000.0,6180.0,,22965.0
2014-01-22,1142.0,394.0,2600.0,1989.0,,3200.0,3000.0,6185.0,,23100.0
2014-01-23,1160.0,,2600.0,1989.0,,,3000.0,6200.0,,23100.0
2014-01-24,1190.0,400.0,2625.0,2100.0,1660.0,3180.0,,6200.0,202500.0,23500.0
2014-01-27,1160.0,,,2000.0,1660.0,3180.0,,6200.0,201050.0,23800.0
2014-01-28,1149.0,,2555.0,2000.0,1660.0,,3000.0,6200.0,,24600.0
2014-01-29,1120.0,400.0,2625.0,2100.0,1660.0,3200.0,3000.0,6200.0,,24600.0
2014-01-30,1140.0,,,,1660.0,,3000.0,6200.0,,24500.0
2014-03-02,1120.0,,2750.0,2000.0,,3200.0,3000.0,6200.0,,23900.0
2014-06-02,1120.0,400.0,2750.0,,,3200.0,,6200.0,200000.0,23800.0
2014-07-02,1190.0,,2750.0,2100.0,,,,6200.0,202500.0,23800.0
2014-10-02,1279.0,,2800.0,2100.0,1660.0,3200.0,2975.0,6200.0,,23450.0
2014-02-13,1240.0,400.0,2800.0,,,3180.0,3000.0,6250.0,,23400.0
2014-02-14,1240.0,,2650.0,2142.0,1640.0,,3000.0,6400.0,,23400.0
2014-02-17,1200.0,,2625.0,2050.0,,,,6470.0,205003.0,23395.0
2014-02-20,1200.0,420.0,2550.0,2192.0,1700.0,2721.0,3000.0,6500.0,,23350.0
2014-02-21,1200.0,,2500.0,2150.0,1640.0,2926.0,3000.0,6500.0,,23350.0
2014-02-24,1160.0,420.0,2525.0,2150.0,1700.0,3145.0,3000.0,6450.0,208005.0,23000.0
2014-02-25,1180.0,,2500.0,2145.0,,3380.0,,6450.0,,22100.0
2014-02-26,1140.0,412.0,2500.0,2100.0,,3380.0,3000.0,6440.0,,21600.0
2014-02-28,1140.0,410.0,2525.0,,,3429.0,,6450.0,210005.0,22800.0
2014-03-03,1120.0,401.0,2525.0,2100.0,,3429.0,3025.0,6445.0,,23350.0
2014-04-03,1140.0,,2500.0,2100.0,,3429.0,3000.0,6350.0,225755.0,23000.0
2014-05-03,1120.0,410.0,2450.0,2100.0,,3429.0,,6400.0,220500.0,22995.0
2014-06-03,1140.0,,2500.0,2100.0,,3429.0,,6345.0,,23250.0
2014-07-03,1120.0,410.0,2500.0,,,,3010.0,6345.0,220500.0,23500.0
2014-10-03,1120.0,,2400.0,2100.0,,3429.0,,6345.0,,23500.0
2014-11-03,1120.0,,2500.0,2050.0,,3429.0,,6350.0,,23500.0
2014-12-03,1120.0,400.0,,,,3429.0,,6345.0,,23495.0
2014-03-14,1060.0,,2500.0,2050.0,1680.0,,,6320.0,,23250.0
2014-03-17,1080.0,,2500.0,2050.0,,,,6350.0,,23250.0
2014-03-18,1040.0,400.0,2400.0,2050.0,,,,6300.0,,23010.0
2014-03-19,1040.0,,2250.0,2050.0,,3686.0,3000.0,6400.0,220500.0,23005.0
2014-03-20,1040.0,,2250.0,2050.0,1640.0,,,6350.0,217500.0,23200.0
2014-03-21,1080.0,,2250.0,,,3640.0,,6350.0,217500.0,23000.0
2014-03-24,1080.0,,2275.0,2050.0,,3700.0,,6395.0,,23000.0
2014-03-25,1080.0,,,,,,3025.0,6400.0,233500.0,23000.0
2014-03-27,1120.0,400.0,2300.0,2000.0,1640.0,,3050.0,6400.0,220000.0,23000.0
2014-03-31,1130.0,,2325.0,1999.0,1680.0,3590.0,,6880.0,228830.0,22900.0
2014-01-04,1120.0,,2400.0,2000.0,,3590.0,,7395.0,,22895.0
2014-02-04,1120.0,,2500.0,,,3590.0,,7945.0,,22900.0
2014-03-04,1120.0,,2499.0,1950.0,1680.0,,,8540.0,245000.0,23000.0
2014-04-04,1140.0,,2499.0,1955.0,1560.0,3700.0,3000.0,9180.0,,23000.0
2014-07-04,1200.0,,2499.0,1900.0,1560.0,,3003.0,8980.0,,23000.0
2014-08-04,1200.0,370.0,2495.0,1950.0,,3590.0,,8310.0,,23000.0
2014-09-04,1160.0,,2315.0,,1640.0,,3000.0,8300.0,,22755.0
2014-10-04,1160.0,370.0,2350.0,,1680.0,3590.0,,8495.0,245000.0,22500.0
2014-11-04,1160.0,,2400.0,1950.0,,,3225.0,8500.0,,22500.0
2014-04-14,1160.0,,2375.0,1950.0,1720.0,3600.0,,8300.0,,22500.0
2014-04-15,1140.0,,2400.0,1950.0,1720.0,,,8345.0,245003.0,22275.0
2014-04-16,1100.0,,2400.0,1910.0,1720.0,3600.0,3225.0,8445.0,,22275.0
2014-04-17,1100.0,390.0,2350.0,1910.0,,,3225.0,8250.0,245000.0,22200.0
2014-04-18,1090.0,,2250.0,,,3600.0,3225.0,8400.0,,22300.0
2014-04-22,1100.0,,2250.0,1945.0,1591.0,3700.0,,8400.0,250000.0,22300.0
2014-04-23,1100.0,,2250.0,1900.0,1680.0,,3220.0,8500.0,,22300.0
2014-04-24,1100.0,,2250.0,1900.0,1554.0,3960.0,,8800.0,,22300.0
2014-04-25,1080.0,,2250.0,1900.0,1438.0,4000.0,3250.0,9460.0,,22500.0
2014-04-28,1080.0,390.0,2250.0,1900.0,1330.0,,3250.0,9380.0,249998.0,22500.0
2014-04-29,1050.0,,2250.0,1850.0,1230.0,,3250.0,8680.0,,22500.0
2014-04-30,1090.0,400.0,2250.0,1850.0,1230.0,,,8200.0,,22490.0
2014-02-05,1090.0,400.0,2081.0,1820.0,1240.0,,,8200.0,249498.0,21000.0
2014-05-05,1090.0,400.0,2225.0,,1240.0,,3250.0,8300.0,,20105.0
2014-07-05,1060.0,,2201.0,1700.0,1240.0,3980.0,3250.0,8250.0,248998.0,19505.0
2014-08-05,1000.0,400.0,2100.0,1700.0,1240.0,,,8250.0,,20900.0
2014-09-05,1000.0,,2200.0,1700.0,1240.0,,,8255.0,,21000.0
2014-12-05,980.0,,2100.0,1700.0,1330.0,,,8450.0,,21000.0
2014-05-13,1000.0,,2225.0,1650.0,1240.0,,,8550.0,,21295.0
2014-05-15,1000.0,400.0,2225.0,1700.0,,,3250.0,8600.0,235000.0,21000.0
2014-05-16,1000.0,,2225.0,1700.0,1332.0,,,8600.0,247500.0,21005.0
2014-05-19,1000.0,400.0,2225.0,1650.0,1332.0,3682.0,3100.0,8700.0,,21100.0
2014-05-20,1010.0,392.0,2225.0,1700.0,1428.0,3890.0,3100.0,8700.0,,21100.0
2014-05-21,940.0,400.0,2200.0,1690.0,,3900.0,2925.0,8700.0,,21100.0
2014-05-23,940.0,,2225.0,1689.0,1640.0,,,8595.0,,21310.0
2014-05-26,940.0,402.0,2200.0,,1640.0,3900.0,3000.0,8450.0,,21300.0
2014-05-27,940.0,402.0,2225.0,1688.0,1640.0,3900.0,2950.0,8345.0,250000.0,21305.0
2014-05-28,940.0,,2220.0,1689.0,,,,7400.0,,21310.0
2014-05-30,940.0,400.0,2250.0,1689.0,1640.0,3900.0,,7300.0,250000.0,21450.0
2014-02-06,940.0,410.0,2250.0,1689.0,1600.0,,2950.0,7800.0,,21550.0
2014-03-06,900.0,,2255.0,1680.0,1600.0,,,7805.0,245000.0,21320.0
2014-04-06,900.0,430.0,2250.0,1680.0,,,2950.0,7600.0,,21350.0
2014-05-06,900.0,430.0,2250.0,1670.0,1600.0,3900.0,2950.0,7805.0,,21600.0
2014-06-06,920.0,459.0,2250.0,1670.0,1600.0,,,8200.0,,21620.0
2014-11-06,940.0,425.0,2250.0,1750.0,1568.0,4000.0,2950.0,7850.0,,21615.0
2014-12-06,960.0,433.0,2150.0,1800.0,,,,7800.0,245250.0,21615.0
2014-06-13,944.0,440.0,2250.0,1800.0,,,,7600.0,,21645.0
2014-06-16,944.0,,2175.0,1935.0,,4284.0,2950.0,7800.0,,21700.0
2014-06-18,940.0,,2300.0,1804.0,1580.0,,,7500.0,,21700.0
2014-06-20,920.0,430.0,2351.0,1804.0,1600.0,4284.0,,7455.0,245250.0,21900.0
2014-06-23,920.0,430.0,2375.0,1850.0,1600.0,4100.0,2950.0,7400.0,245250.0,21900.0
2014-06-24,940.0,430.0,2375.0,1900.0,,4100.0,,7330.0,,21900.0
2014-06-25,920.0,,2375.0,1950.0,1568.0,4100.0,2975.0,7350.0,245000.0,21900.0
2014-06-26,960.0,450.0,2375.0,1950.0,1568.0,,2975.0,7350.0,245000.0,21760.0
2014-01-07,980.0,450.0,2376.0,1950.0,,,2975.0,7350.0,,21900.0
2014-02-07,1000.0,450.0,2380.0,,,,2951.0,7300.0,,21900.0
2014-04-07,970.0,,2400.0,1880.0,,,2950.0,7255.0,,21995.0
2014-07-07,960.0,,2500.0,1780.0,1520.0,,,7285.0,,21900.0
2014-08-07,960.0,,2400.0,1845.0,1406.0,4080.0,,7300.0,230000.0,22500.0
2014-09-07,960.0,440.0,2400.0,1845.0,,,2900.0,7300.0,230000.0,22395.0
2014-10-07,921.0,450.0,2400.0,1840.0,,3900.0,2900.0,7300.0,235000.0,22395.0
2014-07-17,940.0,,2373.0,1800.0,1400.0,4080.0,,7100.0,,22500.0
2014-07-18,940.0,,2375.0,1800.0,1320.0,,,7100.0,230000.0,22500.0
2014-07-21,940.0,435.0,,1799.0,1280.0,,2950.0,7150.0,235000.0,22500.0
2014-07-22,980.0,440.0,2375.0,1780.0,1280.0,,,7150.0,,22500.0
2014-07-23,960.0,440.0,,,,,2920.0,7100.0,,22550.0
2014-07-25,940.0,440.0,2375.0,1740.0,,4320.0,2855.0,6580.0,230300.0,22550.0
2014-07-29,940.0,440.0,2375.0,1610.0,1376.0,,2855.0,6300.0,,22510.0
2014-07-31,980.0,450.0,2500.0,1600.0,1500.0,,,6450.0,237500.0,22700.0
2014-01-08,944.0,,2376.0,1600.0,1500.0,,,6400.0,,22800.0
2014-04-08,944.0,440.0,2375.0,1601.0,1500.0,4100.0,,6395.0,237500.0,23000.0
2014-05-08,970.0,440.0,2375.0,,,4000.0,,6600.0,239500.0,23500.0
2014-06-08,944.0,450.0,2500.0,,1440.0,4180.0,2880.0,6495.0,237500.0,23500.0
2014-07-08,944.0,450.0,2500.0,,7200.0,4180.0,2880.0,3247.5,475000.0,23500.0
2014-08-08,1000.0,470.0,2550.0,1650.0,1480.0,,3050.0,6700.0,239500.0,23500.0
2014-11-08,1000.0,,2550.0,1650.0,,4280.0,3000.0,6800.0,239500.0,24000.0
2014-12-08,1040.0,,2600.0,,1500.0,,3000.0,6850.0,239500.0,24000.0
2014-08-13,1040.0,,2600.0,1735.0,,4100.0,3000.0,6850.0,,24000.0
2014-08-14,1000.0,460.0,2600.0,1735.0,1500.0,4100.0,3100.0,6710.0,239500.0,24000.0
2014-08-18,1000.0,470.0,2525.0,1780.0,1480.0,,,7000.0,,23750.0
2014-08-19,1000.0,470.0,2714.0,1750.0,1480.0,,3100.0,7000.0,,23750.0
2014-08-20,1000.0,470.0,2714.0,1781.0,,4040.0,,7000.0,,23700.0
2014-08-22,1000.0,,2714.0,,,4000.0,3315.0,6800.0,,23995.0
